source_file,simulation_id,scan_point,thickness[µm],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
thickness.iv,12,15,1.185,0.120129,31.9742237,2.84666784,35.1582506,0.410591732,2.3075022,0.128542268,3.16394005e-05,0.401781249,0.00881048305,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,16,1.185,0.140472,31.9055841,2.89530734,35.1582506,0.423927605,2.34280062,0.128547469,3.16394569e-05,0.41475944,0.00916816549,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,17,1.185,0.160825,31.8349491,2.94594228,35.1582506,0.437971496,2.37938651,0.128552633,3.16395156e-05,0.428426051,0.00954544445,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,18,1.185,0.181189,31.7621752,2.99871585,35.1582506,0.452779523,2.41734692,0.128557759,3.16395768e-05,0.442835686,0.00994383676,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,19,1.185,0.201564,31.6871042,3.05378672,35.1582506,0.468414193,2.45677805,0.128562845,3.16396407e-05,0.458049172,0.0103650202,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,20,1.185,0.221952,31.6095592,3.11133147,35.1582506,0.484945447,2.49778649,0.128567889,3.16397075e-05,0.474134591,0.0108108562,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,21,1.185,0.242353,31.5293433,3.17154743,35.1582506,0.502451992,2.54049091,0.12857289,3.16397774e-05,0.491168575,0.0112834166,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,22,1.185,0.262769,31.4462339,3.2346564,35.1582506,0.521023015,2.5850239,0.128577847,3.16398508e-05,0.509238,0.0117850152,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,23,1.185,0.2832,31.3599808,3.30090934,35.1582506,0.540760516,2.63153443,0.128582759,3.16399279e-05,0.52844227,0.0123182466,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,24,1.185,0.303649,31.2702974,3.37059261,35.1582506,0.561782563,2.68019079,0.128587624,3.1640009e-05,0.54889653,0.0128860325,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,25,1.185,0.324116,31.1768528,3.44403667,35.1582506,0.584228066,2.73118452,0.128592442,3.16400947e-05,0.570736386,0.0134916795,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,26,1.185,0.344604,31.0792611,3.52162855,35.1582506,0.608264028,2.78473568,0.128597211,3.16401852e-05,0.594125076,0.0141389529,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,27,1.185,0.365115,30.9770587,3.60383073,35.1582506,0.634096866,2.84110029,0.128601931,3.16402813e-05,0.619264693,0.0148321728,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,28,1.185,0.385652,30.8696784,3.69121031,35.1582506,0.661990404,2.90058166,0.128606601,3.16403835e-05,0.646414057,0.0155763474,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,29,1.185,0.406218,30.7564029,3.78448592,35.1582506,0.692294659,2.9635484,0.128611222,3.16404928e-05,0.675917293,0.0163773659,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,30,1.185,0.426819,30.6362835,3.88460443,35.1582506,0.725491772,3.03046523,0.128615792,3.16406103e-05,0.708249471,0.0172423008,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,31,1.185,0.44746,30.5080191,3.99286909,35.1582506,0.762268982,3.10194816,0.128620313,3.16407377e-05,0.744089068,0.0181799141,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,32,1.185,0.468151,30.3697293,4.11115825,35.1582506,0.803634259,3.17886756,0.128624785,3.16408771e-05,0.784432699,0.0192015601,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,33,1.185,0.488907,30.2185789,4.24230779,35.1582506,0.851100639,3.2625463,0.128629208,3.1641032e-05,0.830777753,0.0203228852,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,34,1.185,0.50975,30.0500886,4.39079784,35.1582506,0.90698448,3.35514813,0.128633587,3.16412079e-05,0.885417335,0.0215671453,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,35,1.185,0.530716,29.8568715,4.56401515,35.1582506,0.974898114,3.46044747,0.128637923,3.16414138e-05,0.951926274,0.0229718406,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,36,1.185,0.551869,29.6262713,4.77461468,35.1582506,1.06057949,3.58536133,0.128642226,3.16416651e-05,1.03597734,0.0246021473,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,37,1.185,0.57332,29.335916,5.0449702,35.1582506,1.17330534,3.74298671,0.128646508,3.16419894e-05,1.1467272,0.0265781477,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,38,1.185,0.595273,28.9453715,5.41551306,35.1582506,1.3282907,3.95853993,0.128650792,3.16424366e-05,1.29916128,0.0291294162,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,39,1.185,0.618095,28.3809444,5.95993897,35.1582506,1.55064506,4.28060714,0.128655124,3.1643099e-05,1.51794393,0.0327011341,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,40,1.185,0.642451,27.5098104,6.81113599,35.1582506,1.8813695,4.80107527,0.128659584,3.16441468e-05,1.84322259,0.0381469114,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,41,1.185,0.66949,26.1019495,8.19899522,35.1582506,2.38461083,5.68568843,0.128664319,3.16458865e-05,2.33757998,0.0470308494,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,42,1.185,0.70102,23.795926,10.4850113,35.1582506,3.15060321,7.20570688,0.128669566,3.16488399e-05,3.08865991,0.0619433059,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,43,1.185,0.73938,20.124059,14.1368772,35.1582506,4.27909865,9.72907124,0.12867566,3.16538049e-05,4.19270952,0.0863891204,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,44,1.185,0.786524,14.6951124,19.5458944,35.1582506,5.82418057,13.5929992,0.128682939,3.16618144e-05,5.70076146,0.123419108,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,45,1.185,0.842356,7.52888508,26.6918759,35.1582506,7.71614571,18.847007,0.128691462,3.16738969e-05,7.54331597,0.17282974,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,46,1.185,0.903481,-0.696253634,34.8970378,35.1582506,9.73645594,25.0318492,0.128700938,3.16908678e-05,9.50704803,0.229407913,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,47,1.185,0.964188,-8.83767091,43.0190745,35.1582506,11.6024357,31.2878966,0.128710475,3.17132186e-05,11.3179121,0.284523658,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,48,1.185,1.018919,-15.7837335,49.9439972,35.1582506,13.0921782,36.7230684,0.128718837,3.174085e-05,12.762248,0.329930213,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,49,1.185,1.064429,-20.8858714,55.0258178,35.1582506,14.1285582,40.7685025,0.128725264,3.1773373e-05,13.7662249,0.362333384,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,50,1.185,1.100776,-24.1552451,58.2772357,35.1582506,14.7712299,43.3772444,0.128729606,3.18096553e-05,14.3882087,0.383021202,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,51,1.185,1.130247,-26.049396,60.1503546,35.1582506,15.1282108,44.8933799,0.128732098,3.18480068e-05,14.7339145,0.39429626,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,52,1.185,1.155437,-27.0874612,61.167485,35.1582506,15.3154817,45.723238,0.128733424,3.18869552e-05,14.9152902,0.400191435,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,53,1.185,1.178279,-27.6558783,61.7177939,35.1582506,15.4236378,46.1653899,0.128734248,3.19263038e-05,15.019701,0.403936855,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,54,1.185,1.199954,-27.9907868,62.0309129,35.1582506,15.4764581,46.4256881,0.12873461,3.19654636e-05,15.071066,0.405392092,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,55,1.185,1.221034,-28.2067926,62.2268784,35.1582506,15.5126173,46.5854942,0.128734878,3.20040147e-05,15.1060642,0.406553158,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,56,1.185,1.241824,-28.3647465,62.3648018,35.1582506,15.5380095,46.6980252,0.128735068,3.20415056e-05,15.1306409,0.407368555,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,57,1.185,1.26247,-28.4939484,62.4739913,35.1582506,15.5581176,46.7871064,0.128735218,3.20788535e-05,15.1501015,0.408016119,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,58,1.185,1.283038,-28.6076636,62.5677019,35.1582506,15.5753727,46.8635617,0.128735347,3.21154326e-05,15.1667999,0.408572769,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,59,1.185,1.303562,-28.7124185,62.6524558,35.1582506,15.5909726,46.9327156,0.128735465,3.21513687e-05,15.181896,0.409076594,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,60,1.185,1.324057,-28.8114322,62.7314702,35.1582506,15.6055076,46.9971948,0.128735574,3.21869039e-05,15.1959612,0.409546359,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,12,61,1.185,1.34453,-28.9059384,62.8059776,35.1582506,15.6192031,47.0580066,0.128735677,3.22215164e-05,15.209214,0.409989146,0.0,0.898419,32.3455992,60.8182,17.6737,0.642451,27.5098104
thickness.iv,13,1,1.282,-0.164353,32.8706618,2.3147456,35.2468638,0.327060272,1.85920549,0.128466768,1.30689167e-05,0.320281,0.00677927149,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,2,1.282,-0.144104,32.8207155,2.34468817,35.2468638,0.335232774,1.88097005,0.128472279,1.30689308e-05,0.328235443,0.00699733113,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,3,1.282,-0.123849,32.7698782,2.37552551,35.2468638,0.343725779,1.90330888,0.128477781,1.30689455e-05,0.336501341,0.00722443878,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,4,1.282,-0.103591,32.7181038,2.40729995,35.2468638,0.352556602,1.92624701,0.128483271,1.30689605e-05,0.345095556,0.00746104581,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,5,1.282,-0.083327,32.6653445,2.44005918,35.2468638,0.361744518,1.94981285,0.128488748,1.30689761e-05,0.35403682,0.00770769807,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,6,1.282,-0.063058,32.6115493,2.4738544,35.2468638,0.371310295,1.97403682,0.128494209,1.30689921e-05,0.363345312,0.00796498299,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,7,1.282,-0.042783,32.556663,2.50874066,35.2468638,0.381276352,1.99895158,0.128499653,1.30690087e-05,0.373042818,0.00823353378,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,8,1.282,-0.022503,32.5006262,2.5447773,35.2468638,0.391666934,2.02459222,0.128505078,1.30690258e-05,0.3831529,0.00851403423,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,9,1.282,-0.002217,32.443375,2.58202844,35.2468638,0.402508315,2.05099657,0.128510482,1.30690435e-05,0.393701091,0.00880722405,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,10,1.282,0.018076,32.38484,2.62056342,35.2468638,0.413829026,2.07820546,0.128515863,1.30690618e-05,0.404715121,0.00911390497,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,11,1.282,0.038375,32.3249458,2.66045748,35.2468638,0.425660116,2.10626308,0.128521218,1.30690808e-05,0.416225169,0.00943494747,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,12,1.282,0.058682,32.2636108,2.70179242,35.2468638,0.438035445,2.13521736,0.128526546,1.30691005e-05,0.428264147,0.00977129857,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,13,1.282,0.078996,32.2007458,2.74465732,35.2468638,0.450992023,2.16512039,0.128531845,1.30691209e-05,0.440868032,0.0101239905,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,14,1.282,0.099319,32.1362535,2.78914952,35.2468638,0.464570397,2.19602894,0.128537112,1.30691421e-05,0.454076246,0.0104941509,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,15,1.282,0.11965,32.0700273,2.83537556,35.2468638,0.478815104,2.22800504,0.128542347,1.30691641e-05,0.46793209,0.0108830138,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,16,1.282,0.13999,32.0019503,2.88345244,35.2468638,0.493775196,2.26111662,0.128547546,1.30691871e-05,0.482483263,0.0112919334,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,17,1.282,0.160341,31.9318937,2.93350898,35.2468638,0.509504866,2.29543834,0.128552709,1.3069211e-05,0.497782467,0.0117223988,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,18,1.282,0.180701,31.859715,2.9856875,35.2468638,0.526064183,2.33105242,0.128557833,1.30692359e-05,0.513888131,0.0121760519,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,19,1.282,0.201074,31.7852566,3.04014577,35.2468638,0.543519996,2.36804978,0.128562917,1.30692619e-05,0.530865288,0.0126547078,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,20,1.282,0.221458,31.7083428,3.09705936,35.2468638,0.561947026,2.40653131,0.12856796,1.30692892e-05,0.548786647,0.0131603791,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,21,1.282,0.241856,31.6287772,3.15662461,35.2468638,0.581429258,2.44660932,0.12857296,1.30693177e-05,0.567733953,0.0136953044,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,22,1.282,0.262268,31.5463397,3.21906222,35.2468638,0.602061733,2.4884095,0.128577915,1.30693476e-05,0.58779975,0.0142619826,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,23,1.282,0.282696,31.4607796,3.28462199,35.2468638,0.623952964,2.53207313,0.128582825,1.30693791e-05,0.609089751,0.0148632132,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,24,1.282,0.303141,31.3718125,3.35358907,35.2468638,0.647228314,2.57776,0.128587688,1.30694122e-05,0.631726167,0.0155021467,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,25,1.282,0.323604,31.2791084,3.42629269,35.2468638,0.67203492,2.62565219,0.128592503,1.30694472e-05,0.655852574,0.0161823462,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,26,1.282,0.344089,31.1822824,3.50311865,35.2468638,0.698549148,2.67595917,0.12859727,1.30694842e-05,0.681641282,0.0169078657,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,27,1.282,0.364596,31.0808723,3.58452832,35.2468638,0.7269882,2.72892506,0.128601988,1.30695235e-05,0.709304846,0.0176833533,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,28,1.282,0.385128,30.9743124,3.67108798,35.2468638,0.757628525,2.78483973,0.128606656,1.30695653e-05,0.739114333,0.0185141926,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,29,1.282,0.405691,30.8618839,3.76351605,35.2468638,0.790835227,2.84405648,0.128611274,1.306961e-05,0.771428518,0.019406709,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,30,1.282,0.426287,30.742639,3.86276034,35.2468638,0.827108982,2.90702245,0.128615841,1.30696581e-05,0.806740491,0.0203684915,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,31,1.282,0.446924,30.6152719,3.97012715,35.2468638,0.867160607,2.97433311,0.128620359,1.30697102e-05,0.845751675,0.0214089315,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,32,1.282,0.467611,30.4778974,4.08750161,35.2468638,0.912029374,3.04683434,0.128624828,1.30697673e-05,0.88948919,0.0225401838,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,33,1.282,0.488362,30.3276658,4.21773301,35.2468638,0.963271979,3.12581871,0.128629249,1.30698308e-05,0.939493003,0.023778976,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,34,1.282,0.5092,30.1600719,4.36532637,35.2468638,1.0232692,3.21341048,0.128633624,1.3069903e-05,0.998119063,0.0251501388,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,35,1.282,0.530162,29.9676836,4.53771383,35.2468638,1.09573429,3.31332851,0.128637958,1.30699876e-05,1.06904062,0.0266936678,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,36,1.282,0.551311,29.7377656,4.74763195,35.2468638,1.1865727,3.43240392,0.128642257,1.30700909e-05,1.15809368,0.0284790178,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,37,1.282,0.572761,29.447797,5.01759954,35.2468638,1.30535296,3.58358697,0.128646536,1.30702246e-05,1.27471889,0.0306340742,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,38,1.282,0.594715,29.0570975,5.38829871,35.2468638,1.46781518,3.79181964,0.128650817,1.30704091e-05,1.43441198,0.0334032004,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,39,1.282,0.617542,28.4915632,5.93383169,35.2468638,1.7000252,4.10513828,0.128655146,1.30706829e-05,1.66276524,0.037259959,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,40,1.282,0.641911,27.6177785,6.78765168,35.2468638,2.04469909,4.61427991,0.128659604,1.30711164e-05,2.0015876,0.0431114899,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,41,1.282,0.668973,26.2053429,8.1800818,35.2468638,2.56887916,5.48252524,0.128664336,1.30718362e-05,2.51626221,0.0526169504,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,42,1.282,0.700532,23.8935008,10.471916,35.2468638,3.36712027,6.97611313,0.128669579,1.30730573e-05,3.29860439,0.068515877,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,43,1.282,0.738908,20.218446,14.1269719,35.2468638,4.54419701,9.4540861,0.128675663,1.30751065e-05,4.44970035,0.0944966623,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,44,1.282,0.786017,14.7965116,19.5289783,35.2468638,6.15755723,13.242725,0.128682923,1.30784041e-05,6.0238119,0.133745329,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,45,1.282,0.841739,7.65221161,26.6530087,35.2468638,8.13632727,18.3879769,0.128691412,1.30833658e-05,7.95029775,0.186029516,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,46,1.282,0.902726,-0.545208789,34.8304518,35.2468638,10.2551828,24.4465551,0.128700847,1.30903217e-05,10.0092708,0.245912005,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,47,1.282,0.963368,-8.67351008,42.9394604,35.2468638,12.2205748,30.5901621,0.128710358,1.30994757e-05,11.9161786,0.304396156,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,48,1.282,1.018176,-15.6351301,49.8797542,35.2468638,13.7985278,35.9524946,0.128718725,1.3110797e-05,13.4457421,0.352785668,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,49,1.282,1.063853,-20.7706588,54.9968749,35.2468638,14.9065945,39.961542,0.128725258,1.31241543e-05,14.5187105,0.387884006,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,50,1.282,1.100436,-24.0872345,58.2916927,35.2468638,15.5866976,42.5762524,0.128729509,1.31390472e-05,15.177334,0.409363602,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,51,1.282,1.130038,-26.007678,60.1941152,35.2468638,15.9770937,44.0882762,0.128732134,1.31548605e-05,15.554911,0.422182648,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,52,1.282,1.155327,-27.0653717,61.2296929,35.2468638,16.1783502,44.9225961,0.128733474,1.31709119e-05,15.7499489,0.428401335,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,53,1.282,1.178227,-27.6454874,61.7899702,35.2468638,16.2884526,45.3727702,0.128734234,1.3187139e-05,15.8564624,0.431990178,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,54,1.282,1.199909,-27.9817322,62.1079961,35.2468638,16.3558194,45.6234288,0.12873473,1.32033202e-05,15.9214092,0.434410189,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,55,1.282,1.221,-28.2000415,62.3064405,35.2468638,16.3951449,45.7825474,0.128735008,1.32192347e-05,15.9594414,0.435703508,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,56,1.282,1.241796,-28.3591549,62.4455992,35.2468638,16.4225364,45.8943143,0.128735202,1.32347132e-05,15.9859382,0.436598253,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,57,1.282,1.262445,-28.488964,62.5554247,35.2468638,16.4440706,45.9826055,0.128735354,1.32501315e-05,16.0067713,0.43729933,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,58,1.282,1.283015,-28.60302,62.6494848,35.2468638,16.4624653,46.0582708,0.128735485,1.32652321e-05,16.0245682,0.437897049,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,59,1.282,1.30354,-28.7079875,62.7344508,35.2468638,16.4790496,46.1266523,0.128735602,1.32800669e-05,16.0406142,0.438435348,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,60,1.282,1.324036,-28.807151,62.81361,35.2468638,16.4944784,46.1903826,0.128735712,1.32947358e-05,16.0555425,0.438935881,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,13,61,1.282,1.344509,-28.9017746,62.8882288,35.2468638,16.5090076,46.2504721,0.128735815,1.33090246e-05,16.0696004,0.43940721,0.0,0.898759,32.43704197,60.8106,17.7282,0.641911,27.61777854
thickness.iv,14,1,1.387,-0.164723,32.9445628,2.31201294,35.3226017,0.383880942,1.79966009,0.128466861,5.05041444e-06,0.3753777,0.00850324228,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,2,1.387,-0.144475,32.8949159,2.34165528,35.3226017,0.393102204,1.82007565,0.128472374,5.05041983e-06,0.38434787,0.00875433326,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,3,1.387,-0.124222,32.8443864,2.37218476,35.3226017,0.40267225,1.84102959,0.128477876,5.05042541e-06,0.393656861,0.00901538883,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,4,1.387,-0.103965,32.7929283,2.40364293,35.3226017,0.412609495,1.86254502,0.128483367,5.05043117e-06,0.403322626,0.00928686889,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,5,1.387,-0.083702,32.7404936,2.43607762,35.3226017,0.422934848,1.88464887,0.128488844,5.05043711e-06,0.413365477,0.00956937141,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,6,1.387,-0.063435,32.687031,2.4695402,35.3226017,0.433670816,1.90737003,0.128494305,5.05044323e-06,0.423807277,0.00986353926,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,7,1.387,-0.043162,32.6324852,2.50408593,35.3226017,0.444841664,1.93073947,0.128499749,5.05044956e-06,0.434671599,0.0101700646,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,8,1.387,-0.022884,32.5767969,2.53977432,35.3226017,0.4564736,1.9547905,0.128505173,5.0504561e-06,0.445983906,0.0104896938,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,9,1.387,-0.0026,32.5199016,2.57666962,35.3226017,0.468594977,1.97955901,0.128510576,5.05046287e-06,0.457771745,0.0108232327,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,10,1.387,0.017691,32.4617299,2.61484129,35.3226017,0.481236529,2.00508376,0.128515955,5.05046987e-06,0.470064976,0.0111715534,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,11,1.387,0.037989,32.4022066,2.65436462,35.3226017,0.494431632,2.03140663,0.128521308,5.05047713e-06,0.482896031,0.0115356006,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,12,1.387,0.058294,32.3412497,2.69532138,35.3226017,0.508216613,2.05857308,0.128526634,5.05048466e-06,0.496300213,0.0119164003,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
thickness.iv,14,13,1.387,0.078606,32.2787705,2.73780055,35.3226017,0.522631102,2.08663246,0.128531931,5.05049247e-06,0.510316033,0.0123150685,0.0,0.899024,32.51251935,60.7925,17.7693,0.641502,27.69959451
