source_file,simulation_id,scan_point,band gap[eV],electron affinity[eV],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
bandGap+ElectronAffinity.iv,8,15,1.247,4.165,0.127923,30.4153519,2.31885314,33.0263716,0.0670783611,2.07957731,0.128591763,0.0436057035,0.0668378977,0.000240463355,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,16,1.247,4.165,0.148295,30.3409604,2.37324253,33.0263716,0.0694482374,2.13157179,0.128599742,0.0436227606,0.0691816443,0.000266593109,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,17,1.247,4.165,0.168681,30.2637342,2.43048406,33.0263716,0.0720132468,2.18622405,0.128607654,0.0436391028,0.0717172174,0.000296029448,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,18,1.247,4.165,0.189083,30.1833997,2.49081836,33.0263716,0.0747980506,2.24375008,0.128615508,0.043654724,0.0744688088,0.000329241708,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,19,1.247,4.165,0.209501,30.0997077,2.55451023,33.0263716,0.077832225,2.30438509,0.128623294,0.0436696245,0.0774654472,0.000366777863,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,20,1.247,4.165,0.229938,30.012358,2.62185966,33.0263716,0.0811509461,2.3683939,0.128631009,0.0436838048,0.0807416717,0.000409274394,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,21,1.247,4.165,0.250395,29.9210104,2.69320702,33.0263716,0.0847969248,2.43607417,0.12863865,0.0436972677,0.0843394504,0.000457474371,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,22,1.247,4.165,0.270874,29.8252753,2.76894191,33.0263716,0.0888231367,2.50776255,0.128646213,0.043710018,0.0883108879,0.000512248799,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,23,1.247,4.165,0.291376,29.7247012,2.84951564,33.0263716,0.0932970943,2.58384279,0.128653696,0.0437220627,0.0927224705,0.000574623813,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,24,1.247,4.165,0.311906,29.6187571,2.93545937,33.0263716,0.0983076982,2.66475717,0.128661095,0.0437334112,0.0976618818,0.000645816384,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,25,1.247,4.165,0.332466,29.506804,3.02741201,33.0263716,0.103976366,2.75102316,0.128668408,0.0437440751,0.103249083,0.000727283162,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,26,1.247,4.165,0.35306,29.3880511,3.12616452,33.0263716,0.110475135,2.84325969,0.128675633,0.0437540686,0.109654344,0.000820790988,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,27,1.247,4.165,0.373693,29.2614824,3.23273265,33.0263716,0.118055871,2.94223061,0.128682767,0.0437634084,0.117127345,0.000928525355,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,28,1.247,4.165,0.394371,29.1257346,3.34847977,33.0263716,0.127096767,3.04892108,0.128689809,0.0437721139,0.126043498,0.00105326907,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,29,1.247,4.165,0.415106,28.9788844,3.47532927,33.0263716,0.138175305,3.164677,0.128696757,0.0437802074,0.136976589,0.00119871609,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,30,1.247,4.165,0.43591,28.8180722,3.61614077,33.0263716,0.152181653,3.29146779,0.128703612,0.0437877147,0.150811599,0.00137005358,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,31,1.247,4.165,0.456806,28.6388203,3.77539183,33.0263716,0.170494711,3.43239208,0.128710372,0.0437946661,0.168919625,0.00157508597,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,32,1.247,4.165,0.477831,28.4337727,3.96043852,33.0263716,0.195257244,3.59266314,0.128717041,0.0438010988,0.193430779,0.00182646525,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,33,1.247,4.165,0.499048,28.1903308,4.18387992,33.0263716,0.229809727,3.78153952,0.12872362,0.0438070603,0.227663543,0.00214618392,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,34,1.247,4.165,0.520569,27.8861895,4.46801977,33.0263716,0.279376353,4.01610068,0.128730119,0.0438126167,0.27680169,0.00257466308,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,35,1.247,4.165,0.542595,27.4809709,4.85323719,33.0263716,0.352136395,4.32854638,0.128736553,0.0438178682,0.348947407,0.00318898754,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,36,1.247,4.165,0.565496,26.9008868,5.41332026,33.0263716,0.460828101,4.77992623,0.12874295,0.0438229777,0.456689542,0.00413855887,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,37,1.247,4.165,0.589939,26.0122335,6.28197143,33.0263716,0.624900315,5.48449352,0.128749367,0.0438282248,0.619189459,0.00571085569,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,38,1.247,4.165,0.617093,24.5813361,7.69286655,33.0263716,0.872593425,6.64768312,0.128755904,0.0438340992,0.864155399,0.00843802636,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,39,1.247,4.165,0.648836,22.2328211,10.0213784,33.0263716,1.24045608,8.60831815,0.128762729,0.0438414396,1.22723581,0.0132202731,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,40,1.247,4.165,0.68769,18.4619518,13.7722515,33.0263716,1.7643145,11.8353154,0.128770087,0.0438515841,1.74299392,0.02132058,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,41,1.247,4.165,0.735914,12.8171943,19.3969903,33.0263716,2.45476286,16.7695828,0.128778199,0.0438663898,2.42086855,0.033894311,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,42,1.247,4.165,0.793437,5.31251101,26.8814665,33.0263716,3.26472244,23.444069,0.128787098,0.0438879424,3.21384493,0.050877505,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,43,1.247,4.165,0.856112,-3.22232323,35.3969449,33.0263716,4.0847503,31.1394802,0.128796359,0.0439180079,4.01462352,0.0701267865,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,44,1.247,4.165,0.916961,-11.392191,43.5457883,33.0263716,4.79052233,38.5825037,0.128804928,0.0439573893,4.70247635,0.0880459716,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,45,1.247,4.165,0.969687,-17.9374558,50.0722585,33.0263716,5.3102444,44.5891964,0.128811937,0.0440057062,5.20821818,0.102026219,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,46,1.247,4.165,1.012036,-22.4071847,54.5205014,33.0263716,5.64001929,48.7076041,0.128816738,0.0440613336,5.52890111,0.111118182,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,47,1.247,4.165,1.045404,-25.0807715,57.1745116,33.0263716,5.82963181,51.1719385,0.1288197,0.044121601,5.71314997,0.116481841,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,48,1.247,4.165,1.072794,-26.5588556,58.6322364,33.0263716,5.93028085,52.5289505,0.128821321,0.0441837013,5.81094333,0.119337522,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,49,1.247,4.165,1.096775,-27.3549998,59.4099933,33.0263716,5.98523021,53.251694,0.128822248,0.0442468367,5.86426618,0.120964031,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,50,1.247,4.165,1.119002,-27.8004106,59.8355807,33.0263716,6.01432779,53.6481202,0.128822736,0.0443099693,5.89252252,0.12180526,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,51,1.247,4.165,1.140356,-28.0711745,60.0864316,33.0263716,6.03138685,53.8818494,0.128823024,0.0443723717,5.90908824,0.122298611,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,52,1.247,4.165,1.161289,-28.2577714,60.2513401,33.0263716,6.04060109,54.037483,0.128823162,0.0444328152,5.91809348,0.122507612,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,53,1.247,4.165,1.182004,-28.4007308,60.3742929,33.0263716,6.04886016,54.1521163,0.128823302,0.0444932067,5.92611503,0.122745134,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,54,1.247,4.165,1.20261,-28.5219448,60.4755015,33.0263716,6.05564812,54.2464774,0.128823417,0.0445526045,5.93270768,0.122940438,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,55,1.247,4.165,1.223156,-28.6311861,60.5647405,33.0263716,6.06162828,54.3296779,0.128823519,0.0446108092,5.93851563,0.123112649,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,56,1.247,4.165,1.243666,-28.7331677,60.6467212,33.0263716,6.06711706,54.4061125,0.128823612,0.0446680224,5.94384625,0.123270805,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,57,1.247,4.165,1.264151,-28.8302282,60.7237814,33.0263716,6.07227154,54.4779615,0.1288237,0.0447246342,5.94885214,0.123419398,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,58,1.247,4.165,1.284616,-28.9232065,60.7967596,33.0263716,6.07714824,54.5460078,0.128823784,0.0447797508,5.95358821,0.123560031,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,59,1.247,4.165,1.305066,-29.0132853,60.8668386,33.0263716,6.08182703,54.6113535,0.128823864,0.0448342696,5.95813203,0.123695006,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,60,1.247,4.165,1.325503,-29.1005931,60.9341465,33.0263716,6.08631658,54.6741181,0.128823941,0.0448879281,5.96249203,0.123824556,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,8,61,1.247,4.165,1.345927,-29.1854512,60.9990048,33.0263716,6.09063892,54.7346007,0.128824015,0.044941167,5.96668961,0.123949315,0.0,0.83277,30.82987518,59.7707,15.3456,0.589939,26.01223351
bandGap+ElectronAffinity.iv,9,1,1.247,4.266,-0.15624,31.2479838,1.76636594,33.0263716,0.0485759336,1.54559656,0.128349832,0.0438436148,0.0484427423,0.000133191369,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,2,1.247,4.266,-0.135981,31.1962064,1.79813304,33.0263716,0.04968224,1.57621315,0.128353734,0.043883917,0.0495408511,0.000141388977,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,3,1.247,4.266,-0.115715,31.1429379,1.83140085,33.0263716,0.0508419745,1.60827727,0.128357535,0.0439240722,0.0506919186,0.000150055904,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,4,1.247,4.266,-0.09544,31.0880625,1.86628833,33.0263716,0.052059044,1.64190398,0.128361232,0.0439640764,0.0518998263,0.000159217772,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,5,1.247,4.266,-0.075157,31.0314192,1.90293147,33.0263716,0.0533375296,1.67722518,0.128364854,0.0440039081,0.0531685946,0.000168935025,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,6,1.247,4.266,-0.054864,30.9728788,1.94147174,33.0263716,0.0546822209,1.71437756,0.12836839,0.0440435676,0.0545029885,0.000179232449,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,7,1.247,4.266,-0.034561,30.9122831,1.98206738,33.0263716,0.0560983124,1.75351418,0.12837184,0.0440830467,0.0559081608,0.00019015161,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,8,1.247,4.266,-0.014247,30.849458,2.02489231,33.0263716,0.0575915613,1.7948032,0.128375208,0.0441223365,0.0573898225,0.00020173883,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,9,1.247,4.266,0.006079,30.7842125,2.07013762,33.0263716,0.0591683697,1.83842933,0.128378496,0.0441614268,0.0589543237,0.000214045988,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,10,1.247,4.266,0.026418,30.7163368,2.11801319,33.0263716,0.0608358813,1.8845953,0.128381704,0.044200306,0.0606087497,0.000227131505,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,11,1.247,4.266,0.046772,30.6456005,2.16874931,33.0263716,0.062602099,1.93352341,0.128384836,0.044238961,0.0623610374,0.000241061549,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,12,1.247,4.266,0.067141,30.5717512,2.2225984,33.0263716,0.0644760274,1.9854571,0.128387893,0.0442773767,0.0642201159,0.000255911512,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,13,1.247,4.266,0.087527,30.4945127,2.27983675,33.0263716,0.0664678487,2.04066249,0.128390878,0.0443155361,0.0661960809,0.000271767846,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,14,1.247,4.266,0.107932,30.4135831,2.34076618,33.0263716,0.0685891427,2.09942983,0.128393792,0.0443534192,0.0683004124,0.000288730333,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,15,1.247,4.266,0.128357,30.3286334,2.4057157,33.0263716,0.0708531663,2.16207489,0.128396639,0.0443910034,0.0705462513,0.000306914936,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,16,1.247,4.266,0.148803,30.2393058,2.475043,33.0263716,0.0732752175,2.2289401,0.12839942,0.0444282623,0.0729487601,0.000326457362,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,17,1.247,4.266,0.169274,30.1452127,2.54913591,33.0263716,0.0758731185,2.30039549,0.128402137,0.0444651654,0.0755256009,0.000347517573,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,18,1.247,4.266,0.18977,30.0459347,2.62841364,33.0263716,0.0786678765,2.37683929,0.128404794,0.0445016774,0.078297591,0.000370285492,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,19,1.247,4.266,0.210295,29.94102,2.71332809,33.0263716,0.0816846151,2.45869832,0.128407393,0.0445377574,0.0812896268,0.000394988292,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,20,1.247,4.266,0.23085,29.8299824,2.80436541,33.0263716,0.08495393,2.54642818,0.128409937,0.0445733583,0.0845320303,0.000421899741,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,21,1.247,4.266,0.251439,29.7122991,2.90204842,33.0263716,0.0885139305,2.64051364,0.128412429,0.0446084255,0.0880625782,0.000451352317,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,22,1.247,4.266,0.272063,29.5874061,3.0069411,33.0263716,0.0924134052,2.74146992,0.128414871,0.0446428966,0.0919296521,0.000483753104,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,23,1.247,4.266,0.292727,29.4546896,3.11965717,33.0263716,0.0967168584,2.84984634,0.128417268,0.0446767003,0.0961972533,0.000519605047,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,24,1.247,4.266,0.313433,29.3134696,3.24087682,33.0263716,0.101512659,2.96623478,0.128419623,0.0447097562,0.100953123,0.000559536162,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,25,1.247,4.266,0.334185,29.1629678,3.37137826,33.0263716,0.10692634,3.091288,0.128421941,0.0447419744,0.106321999,0.000604341262,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,26,1.247,4.266,0.354989,29.0022496,3.51209607,33.0263716,0.113142283,3.2257563,0.128424225,0.0447732563,0.112487239,0.000655044625,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,27,1.247,4.266,0.375849,28.830118,3.66422721,33.0263716,0.120438756,3.37055848,0.12842648,0.044803496,0.119725756,0.000712999866,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,28,1.247,4.266,0.396775,28.6449238,3.82942081,33.0263716,0.129243674,3.52691584,0.128428714,0.0448325822,0.128463615,0.000780059292,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,29,1.247,4.266,0.417779,28.4442287,4.01011558,33.0263716,0.140221826,3.69660242,0.128430931,0.044860403,0.139362948,0.000858877812,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,30,1.247,4.266,0.438879,28.2242042,4.21013942,33.0263716,0.154409312,3.88241011,0.128433141,0.0448868504,0.153455828,0.000953483753,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,31,1.247,4.266,0.460107,27.9785643,4.43577889,33.0263716,0.173419103,4.08901261,0.128435354,0.0449118278,0.172348717,0.00107038576,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,32,1.247,4.266,0.481517,27.696645,4.69769775,33.0263716,0.199754959,4.32456995,0.128437587,0.0449352587,0.198534199,0.00122075996,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,33,1.247,4.266,0.5032,27.359955,5.01438747,33.0263716,0.237290446,4.60370006,0.128439863,0.0449570974,0.235865645,0.00142480057,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,34,1.247,4.266,0.52532,26.9360074,5.41833441,33.0263716,0.291991111,4.95292373,0.12844222,0.0449773433,0.290270789,0.00172032258,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,35,1.247,4.266,0.548162,26.3675527,5.96678874,33.0263716,0.372959711,5.42038825,0.128444725,0.0449960614,0.370780316,0.00217939517,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,36,1.247,4.266,0.572226,25.5547916,6.75954945,33.0263716,0.493799025,6.09228952,0.12844749,0.0450134134,0.490860084,0.0029389404,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,37,1.247,4.266,0.598353,24.3294744,7.9648662,33.0263716,0.673938759,7.11744703,0.128450707,0.0450297082,0.669687302,0.00425145698,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,38,1.247,4.266,0.627861,22.4277605,9.84657946,33.0263716,0.938637684,8.73444162,0.128454684,0.0450454743,0.932086407,0.00655127745,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,39,1.247,4.266,0.662544,19.4912127,12.7631266,33.0263716,1.31472945,11.2748757,0.12845987,0.0450615393,1.30423901,0.0104904381,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,40,1.247,4.266,0.704215,15.1569817,17.077304,33.0263716,1.81852107,15.0852371,0.128466809,0.0450790488,1.80169975,0.0168213214,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,41,1.247,4.266,0.753612,9.27762786,22.9366648,33.0263716,2.43770038,20.3253892,0.128475842,0.0450993768,2.4117026,0.025997774,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,42,1.247,4.266,0.809178,2.16443039,30.0300697,33.0263716,3.12106392,26.735395,0.128486891,0.0451238133,3.08341714,0.0376467802,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,43,1.247,4.266,0.867018,-5.40367205,37.5782597,33.0263716,3.79156695,33.6130401,0.128499225,0.0451534701,3.7411517,0.0504152517,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,44,1.247,4.266,0.92229,-12.4579515,44.6125015,33.0263716,4.37549847,40.0633026,0.128511488,0.0451889735,4.31300854,0.0624899319,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,45,1.247,4.266,0.971086,-18.2172266,50.3518104,33.0263716,4.82708798,45.3509695,0.128522184,0.0452307348,4.7547055,0.0723824825,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,46,1.247,4.266,1.011701,-22.3402199,54.4545731,33.0263716,5.13721943,49.1435456,0.128530323,0.0452777083,5.05779476,0.0794246683,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,9,47,1.247,4.266,1.044757,-24.9514423,57.0452603,33.0263716,5.32758574,51.5438094,0.128535638,0.0453294947,5.24374279,0.0838429485,0.0,0.825851,30.80397521,57.482,14.6231,0.572226,25.55479164
bandGap+ElectronAffinity.iv,10,1,1.247,4.37,-0.156459,31.2917672,1.7226566,33.0263716,0.057543717,1.49308595,0.127939667,0.0440872652,0.0569808483,0.000562868713,0.0,0.774879,30.77348867,51.5972,12.3037,0.495961,24.80786877
bandGap+ElectronAffinity.iv,10,2,1.247,4.37,-0.136169,31.2338118,1.76061673,33.0263716,0.0590867167,1.52945994,0.12794171,0.044128369,0.0585040038,0.000582712876,0.0,0.774879,30.77348867,51.5972,12.3037,0.495961,24.80786877
