source_file,simulation_id,scan_point,band gap[eV],electron affinity[eV],thickness[µm],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
thickness+bandgap.iv,40,55,1.4,,0.866,1.201739,-24.3478747,54.6677497,31.4322123,9.79798174,44.7398526,0.128728723,0.00118663949,9.57917964,0.218802099,0.0,0.985626,28.64313603,62.4514,17.6309,0.741039,23.79215296
thickness+bandgap.iv,40,56,1.4,,0.866,1.230682,-26.1363074,56.4360335,31.4322123,10.0287843,46.2773301,0.128731102,0.00118799035,9.80327345,0.225510864,0.0,0.985626,28.64313603,62.4514,17.6309,0.741039,23.79215296
thickness+bandgap.iv,40,57,1.4,,0.866,1.255805,-27.160991,57.43937,31.4322123,10.154866,47.1545822,0.128732418,0.00118937299,9.92578486,0.229081132,0.0,0.985626,28.64313603,62.4514,17.6309,0.741039,23.79215296
thickness+bandgap.iv,40,58,1.4,,0.866,1.278687,-27.7374302,57.9956713,31.4322123,10.2256808,47.6400666,0.128733178,0.00119075452,9.99453203,0.231148736,0.0,0.985626,28.64313603,62.4514,17.6309,0.741039,23.79215296
thickness+bandgap.iv,40,59,1.4,,0.866,1.300385,-28.0770686,58.3152483,31.4322123,10.2658387,47.9194838,0.128733617,0.00119212815,10.0335158,0.232322894,0.0,0.985626,28.64313603,62.4514,17.6309,0.741039,23.79215296
thickness+bandgap.iv,40,60,1.4,,0.866,1.321486,-28.2971594,58.5153081,31.4322123,10.2909028,48.0944779,0.128733893,0.00119347884,10.0578458,0.233056994,0.0,0.985626,28.64313603,62.4514,17.6309,0.741039,23.79215296
thickness+bandgap.iv,40,61,1.4,,0.866,1.342287,-28.4573383,58.6554719,31.4322123,10.3084344,48.2171086,0.128734086,0.00119479206,10.0748631,0.23357132,0.0,0.985626,28.64313603,62.4514,17.6309,0.741039,23.79215296
thickness+bandgap.iv,41,1,1.2,,1.14,-0.179952,35.9903042,2.38062302,38.4332978,0.358494434,1.89361677,0.128493196,1.86177861e-05,0.350322288,0.00817214644,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,2,1.2,,1.14,-0.159673,35.9346189,2.41630185,38.4332978,0.368641884,1.91914273,0.128498619,1.86178115e-05,0.360185174,0.00845671046,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,3,1.2,,1.14,-0.139389,35.8777457,2.45317411,38.4332978,0.37923029,1.94542119,0.128504015,1.86178375e-05,0.370476398,0.00875389188,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,4,1.2,,1.14,-0.119098,35.8196035,2.4913157,38.4332978,0.390288354,1.97249934,0.128509389,1.86178643e-05,0.381223741,0.00906461296,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,5,1.2,,1.14,-0.098801,35.760118,2.53080083,38.4332978,0.401846776,2.00042069,0.128514739,1.86178922e-05,0.39245702,0.00938975608,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,6,1.2,,1.14,-0.078496,35.6992074,2.57171009,38.4332978,0.413938989,2.02923242,0.128520063,1.8617921e-05,0.404208709,0.00973028033,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,7,1.2,,1.14,-0.058184,35.636786,2.61413117,38.4332978,0.426601464,2.05898573,0.128525359,1.86179509e-05,0.416514234,0.0100872296,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,8,1.2,,1.14,-0.037864,35.5727567,2.65815967,38.4332978,0.439874066,2.08973636,0.128530625,1.86179819e-05,0.429412324,0.0104617417,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,9,1.2,,1.14,-0.017535,35.5070349,2.703888,38.4332978,0.453800066,2.12153347,0.128535848,1.86180139e-05,0.442945204,0.0108548623,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,10,1.2,,1.14,0.002803,35.4394687,2.75145398,38.4332978,0.468428369,2.15446595,0.128541049,1.86180474e-05,0.457160033,0.0112683361,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,11,1.2,,1.14,0.02315,35.3699507,2.80097178,38.4332978,0.483811284,2.18859566,0.128546214,1.86180823e-05,0.472107818,0.0117034657,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,12,1.2,,1.14,0.043508,35.2983426,2.85257974,38.4332978,0.500007178,2.2240026,0.128551342,1.86181187e-05,0.487845288,0.0121618905,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,13,1.2,,1.14,0.063878,35.2244913,2.90643075,38.4332978,0.51708077,2.26077493,0.128556431,1.86181566e-05,0.504435353,0.0126454175,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,14,1.2,,1.14,0.084259,35.1482275,2.96269438,38.4332978,0.535104108,2.29901017,0.12856148,1.86181963e-05,0.521948064,0.0131560445,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,15,1.2,,1.14,0.104653,35.0693621,3.02155946,38.4332978,0.554157778,2.33881657,0.128566488,1.86182379e-05,0.540461791,0.0136959876,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,16,1.2,,1.14,0.125062,34.9876838,3.08323728,38.4332978,0.574332417,2.3803148,0.128571453,1.86182815e-05,0.560064704,0.014267713,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,17,1.2,,1.14,0.145485,34.9029552,3.14796558,38.4332978,0.595730663,2.42363993,0.128576373,1.86183272e-05,0.580856687,0.014873976,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,18,1.2,,1.14,0.165925,34.814907,3.21601364,38.4332978,0.618469757,2.46894402,0.128581248,1.86183753e-05,0.60295189,0.0155178674,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,19,1.2,,1.14,0.186384,34.7232311,3.28768903,38.4332978,0.642685136,2.5163992,0.128586077,1.86184261e-05,0.626482266,0.0162028699,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,20,1.2,,1.14,0.206862,34.627573,3.36334694,38.4332978,0.668535616,2.56620184,0.128590858,1.86184797e-05,0.651602688,0.0169329286,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,21,1.2,,1.14,0.227362,34.5275157,3.44340345,38.4332978,0.696211162,2.61857808,0.128595591,1.86185365e-05,0.678498622,0.0177125401,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,22,1.2,,1.14,0.247887,34.4225634,3.52835543,38.4332978,0.725944875,2.67379166,0.128600275,1.86185968e-05,0.707398006,0.0185468684,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,23,1.2,,1.14,0.268439,34.3121071,3.61881115,38.4332978,0.758031928,2.7321557,0.12860491,1.86186611e-05,0.738590023,0.019441905,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,24,1.2,,1.14,0.289023,34.1953791,3.71553936,38.4332978,0.792859769,2.79405147,0.128609496,1.86187299e-05,0.772455069,0.0204046999,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,25,1.2,,1.14,0.309643,34.0713685,3.81954921,38.4332978,0.830956396,2.85996017,0.128614033,1.8618804e-05,0.809512677,0.0214437195,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,26,1.2,,1.14,0.330307,33.9386927,3.93222395,38.4332978,0.873067342,2.93051947,0.12861852,1.86188844e-05,0.8504979,0.0225694426,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,27,1.2,,1.14,0.351023,33.7953675,4.05554866,38.4332978,0.920278308,3.00662877,0.128622959,1.86189725e-05,0.89648289,0.0237954172,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,28,1.2,,1.14,0.371808,33.638408,4.1925081,38.4332978,0.974211641,3.08965049,0.128627351,1.86190706e-05,0.949071403,0.0251402375,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,29,1.2,,1.14,0.392684,33.4631155,4.34779955,38.4332978,1.03734582,3.18180341,0.128631699,1.86191819e-05,1.01071443,0.0266313904,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,30,1.2,,1.14,0.413691,33.2617725,4.52914096,38.4332978,1.11354595,3.28694038,0.128636007,1.86193122e-05,1.08523303,0.028312927,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,31,1.2,,1.14,0.434894,33.0211988,4.7497148,38.4332978,1.20896302,3.41209288,0.128640282,1.86194711e-05,1.17870204,0.030260974,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,32,1.2,,1.14,0.456409,32.7181398,5.03277225,38.4332978,1.33357841,3.57053068,0.128644537,1.86196756e-05,1.30096323,0.0326151735,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,33,1.2,,1.14,0.478447,32.3106457,5.42026601,38.4332978,1.50385477,3.78774382,0.128648799,1.86199569e-05,1.46821299,0.0356417782,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,34,1.2,,1.14,0.501389,31.7222744,5.98863473,38.4332978,1.74717064,4.11279236,0.128653112,1.86203724e-05,1.70731394,0.0398566953,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,35,1.2,,1.14,0.525925,30.815017,6.8758901,38.4332978,2.10869801,4.6385159,0.128657561,1.86210282e-05,2.06244736,0.0462506479,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,36,1.2,,1.14,0.553254,29.3492528,8.32164956,38.4332978,2.66010206,5.53286658,0.128662296,1.86221172e-05,2.60345495,0.0566471093,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,37,1.2,,1.14,0.585274,26.9451688,10.705726,38.4332978,3.50431078,7.07272905,0.128667567,1.86239716e-05,3.43021604,0.0740947399,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,38,1.2,,1.14,0.62448,23.104025,14.5268688,38.4332978,4.75918697,9.63898948,0.128673726,1.86271109e-05,4.65639518,0.102791792,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,39,1.2,,1.14,0.673024,17.3951882,20.2157949,38.4332978,6.4960354,13.5910597,0.128681147,1.86322326e-05,6.34950199,0.146533407,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,40,1.2,,1.14,0.730916,9.81673805,27.773877,38.4332978,8.64553535,18.9996331,0.12868991,1.86400675e-05,8.44022068,0.205314669,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,41,1.2,,1.14,0.794585,1.08292095,36.4877272,38.4332978,10.9590922,25.3999166,0.128699739,1.86512497e-05,10.6860828,0.273009471,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,42,1.2,,1.14,0.857877,-7.57536784,45.127022,38.4332978,13.104486,31.8938076,0.128709697,1.86662009e-05,12.7653438,0.339142225,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,43,1.2,,1.14,0.914803,-14.9605807,52.490275,38.4332978,14.8171135,37.5444244,0.128718451,1.8684915e-05,14.4235827,0.393530858,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,44,1.2,,1.14,0.961847,-20.369486,57.8816499,38.4332978,16.0116472,41.7412587,0.128725285,1.87071841e-05,15.578859,0.432788176,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,45,1.2,,1.14,0.999182,-23.836356,61.3283466,38.4332978,16.7421297,44.4574684,0.128729761,1.87321427e-05,16.2851928,0.456936865,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,46,1.2,,1.14,1.029194,-25.8387089,63.3083124,38.4332978,17.1456826,46.0338787,0.128732339,1.87586584e-05,16.6755668,0.470115765,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,47,1.2,,1.14,1.054649,-26.9297199,64.3794371,38.4332978,17.3652985,46.885386,0.128733811,1.87856636e-05,16.8878255,0.477473054,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,48,1.2,,1.14,1.077635,-27.5270769,64.9566941,38.4332978,17.479238,47.3487027,0.128734573,1.88129633e-05,16.9979467,0.481291295,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,49,1.2,,1.14,1.099353,-27.870592,65.2826478,38.4332978,17.5507156,47.6031783,0.128735084,1.88402007e-05,17.0667434,0.483972134,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,50,1.2,,1.14,1.120463,-28.0925997,65.4848703,38.4332978,17.5917524,47.7643637,0.128735368,1.88670004e-05,17.1063765,0.485375869,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,51,1.2,,1.14,1.14128,-28.2559781,65.6258455,38.4332978,17.6132883,47.8838029,0.128735493,1.88930691e-05,17.1274631,0.485825201,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,52,1.2,,1.14,1.161934,-28.3867134,65.7366158,38.4332978,17.635434,47.9724272,0.128735646,1.89190539e-05,17.14886,0.486573991,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,53,1.2,,1.14,1.182507,-28.5013037,65.831201,38.4332978,17.6542275,48.0482188,0.128735777,1.89445126e-05,17.1670219,0.4872056,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,54,1.2,,1.14,1.203033,-28.6065926,65.9164919,38.4332978,17.6711752,48.1165619,0.128735894,1.89695323e-05,17.1833991,0.487776072,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,55,1.2,,1.14,1.22353,-28.705974,65.995878,38.4332978,17.6869429,48.1801801,0.128736004,1.89942808e-05,17.1986357,0.488307264,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,56,1.2,,1.14,1.244004,-28.8007646,66.0706739,38.4332978,17.7017888,48.24013,0.128736107,1.90184032e-05,17.2129812,0.488807592,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,57,1.2,,1.14,1.264462,-28.8923482,66.1422641,38.4332978,17.7159909,48.2975179,0.128736206,1.90422271e-05,17.2267044,0.489286475,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,58,1.2,,1.14,1.284905,-28.9810353,66.2109573,38.4332978,17.7296076,48.3525943,0.128736302,1.90658199e-05,17.239862,0.489745691,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,59,1.2,,1.14,1.305324,-29.0647728,66.277014,38.4332978,17.7493308,48.3989276,0.12873646,1.90889304e-05,17.2586563,0.4906745,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,60,1.2,,1.14,1.325754,-29.1507799,66.3406594,38.4332978,17.7551383,48.4567656,0.12873648,1.91118421e-05,17.2645376,0.490600726,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,41,61,1.2,,1.14,1.34615,-29.2299046,66.4021252,38.4332978,17.7740477,48.4993217,0.128736633,1.91344617e-05,17.2825429,0.491504716,0.0,0.802492,35.44888747,57.0792,16.2376,0.553254,29.34925278
thickness+bandgap.iv,42,1,1.247,,1.14,-0.171939,34.3877066,2.41079479,36.8577778,0.310316031,1.97196852,0.128480708,2.9535628e-05,0.30390407,0.00641196046,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,2,1.247,,1.14,-0.151671,34.334192,2.44430485,36.8577778,0.318635876,1.99715326,0.128486181,2.95356642e-05,0.312000332,0.00663554388,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,3,1.247,,1.14,-0.131398,34.2796388,2.47885786,36.8577778,0.327305609,2.02303108,0.128491634,2.95357013e-05,0.320436706,0.00686890322,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,4,1.247,,1.14,-0.11112,34.2239806,2.514516,36.8577778,0.336346627,2.04964276,0.12849707,2.95357394e-05,0.329233905,0.00711272129,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,5,1.247,,1.14,-0.090836,34.1671559,2.55133932,36.8577778,0.345781761,2.07702553,0.128502487,2.95357788e-05,0.338414118,0.00736764317,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,6,1.247,,1.14,-0.070546,34.1091019,2.58939265,36.8577778,0.35563576,2.10521947,0.128507884,2.95358194e-05,0.348001393,0.00763436668,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,7,1.247,,1.14,-0.050249,34.0497486,2.6287461,36.8577778,0.365935495,2.13426781,0.128513258,2.95358614e-05,0.358021847,0.00791364796,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,8,1.247,,1.14,-0.029945,33.9890185,2.66947564,36.8577778,0.376710208,2.16421729,0.128518607,2.95359048e-05,0.3685039,0.00820630792,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,9,1.247,,1.14,-0.009634,33.9268293,2.7116638,36.8577778,0.387991786,2.19511855,0.128523929,2.95359498e-05,0.379478547,0.00851323938,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,10,1.247,,1.14,0.010685,33.863092,2.75540042,36.8577778,0.399815077,2.22702658,0.128529223,2.95359964e-05,0.390979661,0.00883541543,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,11,1.247,,1.14,0.031011,33.7977088,2.80078351,36.8577778,0.412218256,2.26000124,0.128534486,2.95360447e-05,0.403044357,0.0091738988,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,12,1.247,,1.14,0.051347,33.7305712,2.84792034,36.8577778,0.425243253,2.29410783,0.128539717,2.95360949e-05,0.415713401,0.00952985273,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,13,1.247,,1.14,0.071692,33.6615811,2.89691625,36.8577778,0.43893649,2.32940532,0.128544903,2.95361466e-05,0.429032123,0.00990436671,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,14,1.247,,1.14,0.092047,33.5905724,2.94792477,36.8577778,0.453348688,2.36599649,0.128550063,2.95362009e-05,0.443049479,0.0102992088,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,15,1.247,,1.14,0.112413,33.5174199,3.001077,36.8577778,0.468536504,2.40395578,0.128555185,2.95362575e-05,0.457820756,0.0107157485,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,16,1.247,,1.14,0.13279,33.4419656,3.0565312,36.8577778,0.48456289,2.44337851,0.128560267,2.95363165e-05,0.473407193,0.0111556967,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,17,1.247,,1.14,0.15318,33.3640333,3.11446332,36.8577778,0.501498201,2.48437027,0.128565309,2.95363782e-05,0.48987725,0.011620951,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,18,1.247,,1.14,0.173583,33.2834265,3.17506983,36.8577778,0.51942148,2.52704851,0.128570309,2.95364428e-05,0.507307858,0.0121136223,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,19,1.247,,1.14,0.194,33.1999248,3.23857125,36.8577778,0.538422084,2.57154437,0.128575264,2.95365105e-05,0.525786017,0.0126360668,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,20,1.247,,1.14,0.214434,33.1132794,3.30521659,36.8577778,0.558601847,2.61800503,0.128580175,2.95365816e-05,0.545410923,0.0131909242,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,21,1.247,,1.14,0.234884,33.0232063,3.37528917,36.8577778,0.580078052,2.66659654,0.12858504,2.95366564e-05,0.566296887,0.0137811647,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,22,1.247,,1.14,0.255353,32.9293808,3.44911458,36.8577778,0.602987688,2.71750749,0.128589857,2.95367352e-05,0.588577543,0.0144101457,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,23,1.247,,1.14,0.275843,32.8314232,3.52707189,36.8577778,0.627493806,2.77095392,0.128594627,2.95368186e-05,0.612412122,0.0150816843,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,24,1.247,,1.14,0.296356,32.7288843,3.60961026,36.8577778,0.653795303,2.82718607,0.128599348,2.95369069e-05,0.637995153,0.0158001499,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,25,1.247,,1.14,0.316894,32.6212198,3.69727422,36.8577778,0.682142348,2.88649831,0.12860402,2.95370008e-05,0.665571757,0.0165705906,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,26,1.247,,1.14,0.337461,32.5077499,3.79074388,36.8577778,0.712860984,2.94924471,0.128608642,2.95371011e-05,0.695462073,0.0173989111,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,27,1.247,,1.14,0.358062,32.3875935,3.89089996,36.8577778,0.746392477,3.01586473,0.128613215,2.95372087e-05,0.728100333,0.0182921442,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,28,1.247,,1.14,0.378702,32.2595613,3.99893171,36.8577778,0.783356045,3.08692839,0.128617738,2.95373248e-05,0.764097154,0.0192588912,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,29,1.247,,1.14,0.39939,32.121973,4.11651951,36.8577778,0.824648527,3.16321923,0.128622213,2.95374515e-05,0.804338437,0.0203100897,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,30,1.247,,1.14,0.420138,31.9723414,4.24615099,36.8577778,0.871603091,3.24589172,0.128626639,2.95375914e-05,0.850142662,0.0214604283,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,31,1.247,,1.14,0.440966,31.8068081,4.39168279,36.8577778,0.926244755,3.33677748,0.128631019,2.95377487e-05,0.903513685,0.0227310696,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,32,1.247,,1.14,0.461904,31.6191266,4.55936388,36.8577778,0.99170972,3.43898926,0.128635357,2.95379303e-05,0.967554672,0.0241550487,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,33,1.247,,1.14,0.483006,31.3987513,4.75973852,36.8577778,1.07294811,3.55812122,0.128639658,2.9538148e-05,1.04715995,0.0257881577,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,34,1.247,,1.14,0.504364,31.1272623,5.01122744,36.8577778,1.17792051,3.70463345,0.128643934,2.9538422e-05,1.15018949,0.0277310251,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,35,1.247,,1.14,0.526142,30.7716196,5.34686969,36.8577778,1.3196441,3.89854785,0.128648203,2.95387892e-05,1.28947043,0.0301736648,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,36,1.247,,1.14,0.548642,30.2716825,5.82680494,36.8577778,1.51963645,4.17848645,0.128652502,2.95393176e-05,1.48615297,0.0334834836,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,37,1.247,,1.14,0.572409,29.5181544,6.5603308,36.8577778,1.81340327,4.61824109,0.128656898,2.95401329e-05,1.77503238,0.0383708895,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,38,1.247,,1.14,0.598412,28.3176428,7.74083939,36.8577778,2.25799683,5.35415151,0.12866151,2.95414654e-05,2.2118272,0.0461696244,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,39,1.247,,1.14,0.628246,26.3508284,9.68764805,36.8577778,2.93852184,6.62043012,0.128666546,2.95437207e-05,2.87931716,0.0592046746,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,40,1.247,,1.14,0.66419,23.1620999,12.8563717,36.8577778,3.96195693,8.76571294,0.12867232,2.95475583e-05,3.88100088,0.0809560508,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,41,1.247,,1.14,0.708634,18.2732409,17.7252599,36.8577778,5.41637093,12.1801802,0.128679207,2.95539149e-05,5.30114062,0.115230317,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,42,1.247,,1.14,0.762544,11.4911195,24.4872695,36.8577778,7.28918104,17.0693715,0.12868742,2.95638646e-05,7.12559234,0.163588692,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
thickness+bandgap.iv,42,43,1.247,,1.14,0.823687,3.26264459,32.6961388,36.8577778,9.40349345,23.1639189,0.128696858,2.95783891e-05,9.18098112,0.222512329,0.0,0.847686,33.89679822,58.9744,16.9456,0.598412,28.31764284
